taxonomy_id	name	rank	lineage	CF_03_pe_SRX5286929_SRR8482188_k2_db.bracken	CF_07_pe_SRX5286933_SRR8482184_k2_db.bracken	CF_01_pe_SRX5286927_SRR8482190_k2_db.bracken	CF_05_pe_SRX5286931_SRR8482186_k2_db.bracken	CF_06_pe_SRX5286932_SRR8482185_k2_db.bracken	CF_02_pe_SRX5286928_SRR8482189_k2_db.bracken	CF_04_pe_SRX5286930_SRR8482187_k2_db.bracken	CF_08_pe_SRX5286934_SRR8482183_k2_db.bracken	CF_10_pe_SRX5286936_SRR8482181_k2_db.bracken	CF_09_pe_SRX5286935_SRR8482182_k2_db.bracken	CF_15_pe_SRX5286941_SRR8482176_k2_db.bracken	CF_16_pe_SRX5286942_SRR8482175_k2_db.bracken	CF_12_pe_SRX5286938_SRR8482179_k2_db.bracken	CF_14_pe_SRX5286940_SRR8482177_k2_db.bracken	CF_13_pe_SRX5286939_SRR8482178_k2_db.bracken	CF_11_pe_SRX5286937_SRR8482180_k2_db.bracken	CF_22_pe_SRX5286948_SRR8482169_k2_db.bracken	CF_20_pe_SRX5286946_SRR8482171_k2_db.bracken	CF_19_pe_SRX5286945_SRR8482172_k2_db.bracken	CF_18_pe_SRX5286944_SRR8482152_k2_db.bracken	CF_23_pe_SRX5286949_SRR8482168_k2_db.bracken	CF_17_pe_SRX5286943_SRR8482174_k2_db.bracken	CF_28_pe_SRX5286954_SRR8482163_k2_db.bracken	CF_26_pe_SRX5286952_SRR8482165_k2_db.bracken	CF_25_pe_SRX5286951_SRR8482166_k2_db.bracken	CF_24_pe_SRX5286950_SRR8482167_k2_db.bracken	CF_21_pe_SRX5286947_SRR8482170_k2_db.bracken	CF_27_pe_SRX5286953_SRR8482164_k2_db.bracken	CF_33_pe_SRX5286959_SRR8482158_k2_db.bracken	CF_30_pe_SRX5286956_SRR8482161_k2_db.bracken	CF_34_pe_SRX5286960_SRR8482157_k2_db.bracken	CF_29_pe_SRX5286955_SRR8482162_k2_db.bracken	CF_31_pe_SRX5286957_SRR8482160_k2_db.bracken	CF_32_pe_SRX5286958_SRR8482159_k2_db.bracken	CF_39_pe_SRX5286965_SRR8482151_k2_db.bracken	CF_38_pe_SRX5286964_SRR8482153_k2_db.bracken	CF_35_pe_SRX5286961_SRR8482156_k2_db.bracken	CF_36_pe_SRX5286962_SRR8482155_k2_db.bracken	CF_40_pe_SRX5286966_SRR8482150_k2_db.bracken	CF_41_pe_SRX5286967_SRR8482149_k2_db.bracken	CF_37_pe_SRX5286963_SRR8482154_k2_db.bracken	CF_47_pe_SRX5286973_SRR8482143_k2_db.bracken	CF_42_pe_SRX5286968_SRR8482148_k2_db.bracken	CF_44_pe_SRX5286970_SRR8482146_k2_db.bracken	CF_43_pe_SRX5286969_SRR8482147_k2_db.bracken	CF_45_pe_SRX5286971_SRR8482145_k2_db.bracken	CF_46_pe_SRX5286972_SRR8482144_k2_db.bracken	CF_53_pe_SRX5286979_SRR8482137_k2_db.bracken	CF_48_pe_SRX5286974_SRR8482142_k2_db.bracken	CF_55_pe_SRX5286981_SRR8482135_k2_db.bracken	CF_54_pe_SRX5286980_SRR8482136_k2_db.bracken	CF_49_pe_SRX5286975_SRR8482141_k2_db.bracken	CF_51_pe_SRX5286977_SRR8482139_k2_db.bracken	CF_50_pe_SRX5286976_SRR8482140_k2_db.bracken	CF_52_pe_SRX5286978_SRR8482138_k2_db.bracken	CF_61_pe_SRX5286987_SRR8482129_k2_db.bracken	CF_60_pe_SRX5286986_SRR8482130_k2_db.bracken	CF_62_pe_SRX5286988_SRR8482128_k2_db.bracken	CF_57_pe_SRX5286983_SRR8482133_k2_db.bracken	CF_58_pe_SRX5286984_SRR8482132_k2_db.bracken	CF_67_pe_SRX5286993_SRR8482123_k2_db.bracken	CF_66_pe_SRX5286992_SRR8482124_k2_db.bracken	CF_70_pe_SRX5286996_SRR8482120_k2_db.bracken	CF_69_pe_SRX5286995_SRR8482121_k2_db.bracken	CF_59_pe_SRX5286985_SRR8482131_k2_db.bracken	CF_63_pe_SRX5286989_SRR8482127_k2_db.bracken	CF_72_pe_SRX5286998_SRR8482118_k2_db.bracken	CF_71_pe_SRX5286997_SRR8482119_k2_db.bracken	CF_68_pe_SRX5286994_SRR8482122_k2_db.bracken	CF_56_pe_SRX5286982_SRR8482134_k2_db.bracken	CF_73_pe_SRX5286999_SRR8482117_k2_db.bracken	CF_75_pe_SRX5287001_SRR8482115_k2_db.bracken	CF_74_pe_SRX5287000_SRR8482116_k2_db.bracken	CF_65_pe_SRX5286991_SRR8482125_k2_db.bracken	CF_76_pe_SRX5287002_SRR8482114_k2_db.bracken	CF_79_pe_SRX5287005_SRR8482173_k2_db.bracken	CF_64_pe_SRX5286990_SRR8482126_k2_db.bracken	CF_77_pe_SRX5287003_SRR8482113_k2_db.bracken	CF_78_pe_SRX5287004_SRR8482112_k2_db.bracken
195	Campylobacter coli	species	Campylobacter coli;Campylobacter;Campylobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	27	0	0	33	0	0	0	0	25	0	0	0
202	Campylobacter mucosalis	species	Campylobacter mucosalis;Campylobacter;Campylobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	22	0	0	0
28198	Aliarcobacter cryaerophilus	species	Aliarcobacter cryaerophilus;Aliarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	13	0
28197	Aliarcobacter butzleri	species	Aliarcobacter butzleri;Aliarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
663364	Halarcobacter bivalviorum	species	Halarcobacter bivalviorum;Halarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
35818	Helicobacter pullorum	species	Helicobacter pullorum;Helicobacter;Helicobacteraceae;Campylobacterales;Epsilonproteobacteria;Campylobacterota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83453	Melittangium boletus	species	Melittangium boletus;Melittangium;Archangiaceae;Cystobacterineae;Myxococcales;Myxococcia;Myxococcota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	26	35	0	0	0	0	0	0	0	0	24	0
83564	Desulfosarcina ovata	species	Desulfosarcina ovata;Desulfosarcina;Desulfosarcinaceae;Desulfobacterales;Desulfobacteria;Thermodesulfobacteriota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
84980	Desulfotalea psychrophila	species	Desulfotalea psychrophila;Desulfotalea;Desulfocapsaceae;Desulfobulbales;Desulfobulbia;Thermodesulfobacteriota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
2748865	Bdellovibrio sp. KM01	species	Bdellovibrio sp. KM01;unclassified Bdellovibrio;Bdellovibrio;Pseudobdellovibrionaceae;Bdellovibrionales;Bdellovibrionia;Bdellovibrionota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2109558	Halobacteriovorax sp. BALOs_7	species	Halobacteriovorax sp. BALOs_7;unclassified Halobacteriovorax;Halobacteriovorax;Halobacteriovoraceae;Bacteriovoracales;Bacteriovoracia;Bdellovibrionota;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
1945657	Capnocytophaga sp. H2931	species	Capnocytophaga sp. H2931;unclassified Capnocytophaga;Capnocytophaga;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	205	0	0	0
2885633	Flavobacterium sp. N1719	species	Flavobacterium sp. N1719;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	0	0	17	14	0	0	0	0	55	0	0	0
2893886	Flavobacterium sp. F-340	species	Flavobacterium sp. F-340;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
2775246	Flavobacterium sp. CS20	species	Flavobacterium sp. CS20;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	49	0	0	0
2986824	Flavobacterium sp. N1846	species	Flavobacterium sp. N1846;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	27	0	0	0	0	0	0	0	16	0	0	0
1979344	Flavobacterium sp. MDT1-60	species	Flavobacterium sp. MDT1-60;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	40	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	29	0	0	0	55	0	0	0
2986831	Flavobacterium sp. N2270	species	Flavobacterium sp. N2270;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	35	0	0	0
2937442	Flavobacterium humidisoli	species	Flavobacterium humidisoli;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2871165	Flavobacterium sp. CHNK8	species	Flavobacterium sp. CHNK8;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	44	0	0	0
2748319	Flavobacterium sp. I3-2	species	Flavobacterium sp. I3-2;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
2986828	Flavobacterium sp. N2013	species	Flavobacterium sp. N2013;unclassified Flavobacterium;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
683124	Flavobacterium haoranii	species	Flavobacterium haoranii;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	17	18	0	0	0	0	0	0	0	80	0	0	0
2748320	Flavobacterium inviolabile	species	Flavobacterium inviolabile;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	24	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	48	0	0	39	0	0	10	0	0	0	50	21	0	284	30
2856519	Flavobacterium litorale	species	Flavobacterium litorale;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	40	0	0	0
312277	Flavobacterium indicum	species	Flavobacterium indicum;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	32	0	0	0
2162713	Flavobacterium magnum	species	Flavobacterium magnum;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	44	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	18	0	0	0	0	47	0	0	0
2906078	Flavobacterium oreochromis	species	Flavobacterium oreochromis;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
2502784	Flavobacterium cerinum	species	Flavobacterium cerinum;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	41	0	0	0
986	Flavobacterium johnsoniae	species	Flavobacterium johnsoniae;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0
2855841	Polaribacter sp. NJDZ03	species	Polaribacter sp. NJDZ03;unclassified Polaribacter;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	19
1312072	Polaribacter sp. SA4-12	species	Polaribacter sp. SA4-12;unclassified Polaribacter;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2686361	Polaribacter sp. L3A8	species	Polaribacter sp. L3A8;unclassified Polaribacter;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0
2738844	Polaribacter pectinis	species	Polaribacter pectinis;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0
2808900	Polaribacter batillariae	species	Polaribacter batillariae;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
1888915	Polaribacter haliotis	species	Polaribacter haliotis;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	27	0	0	0	0	16	0	0	0
1774273	Polaribacter vadi	species	Polaribacter vadi;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	10	0	0	0
2818493	Polaribacter cellanae	species	Polaribacter cellanae;Polaribacter;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	15	0	0	0
584609	Tenacibaculum jejuense	species	Tenacibaculum jejuense;Tenacibaculum;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	24	0	0	0
104268	Tenacibaculum mesophilum	species	Tenacibaculum mesophilum;Tenacibaculum;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
754423	Tenacibaculum sp. SZ-18	species	Tenacibaculum sp. SZ-18;unclassified Tenacibaculum;Tenacibaculum;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	24	0	0	0	0	61	0	0	0
1850252	Tenacibaculum todarodis	species	Tenacibaculum todarodis;Tenacibaculum;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidota;Bacteroidota/Chlorobiota group;FCB group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	11	0	17	0	0	0	0	0	13	0	0	0
